id,Age
74051,7.5309353
74052,7.860467
74053,10.705757
74054,9.753427
74055,7.463726
74056,12.745028
74057,10.762701
74058,8.457584
74059,13.251609
74060,10.608876
74061,12.939332
74062,10.077349
74063,4.536089
74064,12.650631
74065,5.5097246
74066,6.154894
74067,10.725255
74068,12.027928
74069,10.627443
74070,9.8403015
74071,16.17587
74072,9.802465
74073,9.073148
74074,8.821776
74075,12.483132
74076,9.687532
74077,12.352383
74078,11.305625
74079,9.216605
74080,11.144553
74081,10.822584
74082,10.40155
74083,9.549194
74084,12.48784
74085,11.383598
74086,6.923953
74087,8.817384
74088,10.900864
74089,9.27785
74090,9.3603325
74091,8.266793
74092,9.114326
74093,10.54451
74094,9.560025
74095,16.772758
74096,11.770977
74097,6.6711426
74098,6.1002197
74099,14.120976
74100,10.169014
74101,10.275349
74102,9.047156
74103,10.275951
74104,10.63766
74105,8.784661
74106,11.368483
74107,9.489033
74108,5.3954706
74109,9.174494
74110,5.8598166
74111,10.798192
74112,6.9043055
74113,9.018831
74114,10.652147
74115,8.681938
74116,9.900213
74117,13.19688
74118,11.152887
74119,9.2343235
74120,16.241537
74121,10.658733
74122,6.8949614
74123,12.1845045
74124,5.243326
74125,7.240855
74126,7.093299
74127,12.099945
74128,10.928372
74129,9.361491
74130,10.456143
74131,10.6260805
74132,7.432143
74133,10.443154
74134,11.213094
74135,4.5792027
74136,6.587737
74137,5.532584
74138,16.422607
74139,10.227197
74140,14.243277
74141,9.723721
74142,11.481897
74143,15.206244
74144,15.18502
74145,10.955137
74146,8.1253605
74147,10.438019
74148,5.872961
74149,10.594611
74150,8.572323
74151,8.197108
74152,13.889226
74153,11.126499
74154,8.467013
74155,6.679904
74156,11.850902
74157,10.676997
74158,13.028708
74159,9.436253
74160,13.00097
74161,11.028208
74162,9.048912
74163,10.320742
74164,10.100069
74165,10.5268
74166,8.340881
74167,10.84066
74168,10.496276
74169,12.159613
74170,10.2282505
74171,12.827465
74172,11.714854
74173,8.424375
74174,11.251361
74175,9.659012
74176,10.112452
74177,11.124761
74178,11.39174
74179,13.750913
74180,6.111866
74181,8.907701
74182,10.703519
74183,7.334154
74184,11.534787
74185,12.074398
74186,10.28313
74187,8.830253
74188,13.116233
74189,6.0711384
74190,8.6832
74191,11.195919
74192,12.046727
74193,8.878715
74194,4.51237
74195,11.871685
74196,12.246056
74197,10.407387
74198,7.2816763
74199,9.358056
74200,10.668073
74201,8.707017
74202,11.421032
74203,10.912922
74204,10.628701
74205,10.105076
74206,9.074432
74207,8.339368
74208,11.53799
74209,16.307354
74210,10.6170225
74211,7.1105366
74212,9.421621
74213,10.277141
74214,12.92109
74215,8.377225
74216,7.8584538
74217,15.716315
74218,11.780075
74219,8.357535
74220,15.601645
74221,7.7889957
74222,10.096932
74223,9.689787
74224,9.38196
74225,10.960601
74226,10.038699
74227,11.194883
74228,4.5492554
74229,12.507442
74230,10.6942215
74231,7.9704847
74232,10.259855
74233,6.6500397
74234,10.845581
74235,11.573823
74236,7.8376646
74237,9.369457
74238,10.216829
74239,6.5331125
74240,7.8563538
74241,7.5213623
74242,13.180154
74243,10.28627
74244,7.2293177
74245,10.913873
74246,9.89525
74247,8.786308
74248,8.785778
74249,14.231146
74250,9.712588
74251,14.396331
74252,8.058677
74253,11.18178
74254,11.31225
74255,10.77029
74256,10.88648
74257,12.734509
74258,4.691556
74259,11.145872
74260,8.365878
74261,7.84583
74262,4.7712326
74263,11.055196
74264,10.920828
74265,11.507439
74266,8.887948
74267,11.394529
74268,7.1518736
74269,7.506937
74270,8.557127
74271,11.088799
74272,15.734436
74273,6.929428
74274,13.614429
74275,8.305273
74276,7.9423885
74277,9.546684
74278,13.119564
74279,10.835713
74280,11.437418
74281,14.707467
74282,12.82193
74283,11.8815975
74284,7.840313
74285,7.3028126
74286,10.735883
74287,10.34006
74288,11.672512
74289,7.8744335
74290,10.779627
74291,11.706446
74292,9.468814
74293,8.0709505
74294,10.479262
74295,13.755035
74296,11.145836
74297,10.628052
74298,16.69296
74299,11.519288
74300,9.137536
74301,10.394495
74302,9.534584
74303,9.820609
74304,11.3325615
74305,9.4677305
74306,8.425497
74307,8.213879
74308,11.211026
74309,10.1524
74310,17.389128
74311,8.88593
74312,13.598211
74313,11.486223
74314,10.14936
74315,10.115633
74316,9.0643015
74317,10.024564
74318,12.002994
74319,12.196166
74320,8.479359
74321,8.284117
74322,12.429998
74323,11.2579365
74324,12.680666
74325,8.648419
74326,8.486596
74327,11.213902
74328,11.216218
74329,9.037393
74330,8.712247
74331,5.8887854
74332,10.884121
74333,14.364159
74334,12.46801
74335,11.518404
74336,8.573687
74337,9.182447
74338,9.345489
74339,9.918233
74340,8.816302
