id,Age
74051,7.3246408
74052,7.6020894
74053,10.186869
74054,9.507275
74055,7.2632093
74056,12.372367
74057,10.924495
74058,8.201419
74059,12.897456
74060,9.859489
74061,12.97271
74062,10.123725
74063,4.259991
74064,12.251607
74065,5.1302977
74066,5.9453387
74067,10.866939
74068,11.747463
74069,10.533302
74070,10.127151
74071,16.021385
74072,9.419143
74073,8.789832
74074,8.95413
74075,12.340452
74076,9.544874
74077,12.241733
74078,11.309336
74079,8.977905
74080,10.928067
74081,10.776074
74082,10.543811
74083,10.124007
74084,12.330368
74085,11.3562
74086,6.687365
74087,9.077101
74088,11.05181
74089,8.944777
74090,9.49594
74091,8.070843
74092,9.483732
74093,10.406409
74094,9.690615
74095,17.309397
74096,11.671812
74097,6.123778
74098,5.9289303
74099,14.445215
74100,10.173558
74101,10.586695
74102,9.213333
74103,11.155186
74104,10.48517
74105,8.513537
74106,11.410613
74107,9.617441
74108,5.1516237
74109,9.160085
74110,5.518545
74111,10.903245
74112,6.703344
74113,8.61244
74114,10.697257
74115,9.043241
74116,10.895184
74117,12.895737
74118,10.767183
74119,8.996666
74120,15.749683
74121,10.247964
74122,6.7514772
74123,11.643471
74124,4.918467
74125,7.0466614
74126,6.9553022
74127,11.746982
74128,10.992479
74129,8.97858
74130,10.253129
74131,10.506041
74132,7.3330846
74133,10.331478
74134,11.435209
74135,4.3199325
74136,6.3499994
74137,5.2762103
74138,15.857776
74139,10.508412
74140,14.245503
74141,9.465886
74142,10.978659
74143,14.769433
74144,14.353854
74145,11.075117
74146,7.901885
74147,10.211289
74148,5.3480105
74149,10.628747
74150,8.261127
74151,8.572048
74152,13.37937
74153,11.3034935
74154,8.525498
74155,6.40018
74156,11.838404
74157,10.933538
74158,12.908556
74159,9.663402
74160,12.877333
74161,10.657647
74162,9.128668
74163,9.971523
74164,9.756901
74165,10.562226
74166,8.933517
74167,10.60896
74168,10.556437
74169,11.986211
74170,10.154423
74171,12.631457
74172,11.505452
74173,8.034214
74174,11.582673
74175,9.552132
74176,9.676433
74177,10.931312
74178,11.800182
74179,12.9574
74180,5.5416436
74181,8.662592
74182,10.525791
74183,7.134133
74184,11.219472
74185,12.023707
74186,10.191145
74187,9.569044
74188,12.694825
74189,5.594971
74190,9.085895
74191,10.957
74192,11.527026
74193,8.924994
74194,4.259405
74195,11.597845
74196,11.953837
74197,10.337989
74198,6.960507
74199,9.47887
74200,10.926752
74201,9.043
74202,11.632745
74203,11.022016
74204,10.6902075
74205,9.972204
74206,9.20916
74207,8.80344
74208,11.759186
74209,15.53838
74210,10.56844
74211,6.9306517
74212,9.133809
74213,10.592858
74214,12.574749
74215,8.097121
74216,7.5931854
74217,15.129643
74218,11.049331
74219,8.067759
74220,14.709799
74221,7.7647576
74222,10.201868
74223,9.488566
74224,8.975633
74225,10.579865
74226,9.793898
74227,11.131753
74228,4.3460546
74229,12.328943
74230,10.371177
74231,7.7268395
74232,10.160059
74233,6.3039126
74234,10.667098
74235,11.420346
74236,8.108633
74237,9.115845
74238,10.756423
74239,6.263301
74240,7.6307845
74241,7.4553256
74242,12.954005
74243,10.468416
74244,6.884755
74245,10.728785
74246,9.840439
74247,8.788238
74248,8.857784
74249,14.662025
74250,10.506091
74251,13.983678
74252,7.757185
74253,11.271741
74254,11.184893
74255,10.475859
74256,10.952917
74257,12.194523
74258,4.251332
74259,11.247694
74260,8.127395
74261,7.4451046
74262,4.4791784
74263,10.927141
74264,10.850162
74265,11.507499
74266,8.550531
74267,11.182154
74268,6.889498
74269,7.29909
74270,8.291218
74271,11.0219145
74272,15.464277
74273,6.727175
74274,13.325229
74275,8.695223
74276,7.644277
74277,9.231084
74278,13.471276
74279,11.015649
74280,11.653216
74281,14.85848
74282,12.37145
74283,11.427161
74284,7.3921375
74285,7.166151
74286,10.927666
74287,11.176175
74288,11.783966
74289,7.7825766
74290,10.777334
74291,11.285221
74292,9.5311165
74293,7.751512
74294,10.576487
74295,13.492094
74296,11.500099
74297,10.665147
74298,15.128391
74299,11.343141
74300,9.742196
74301,10.204644
74302,9.766401
74303,9.722714
74304,11.954288
74305,9.343395
74306,8.7158575
74307,8.059401
74308,11.092341
74309,10.008215
74310,16.91637
74311,8.58291
74312,13.00502
74313,11.280796
74314,10.420207
74315,9.817366
74316,10.215481
74317,10.03997
74318,11.793841
74319,12.337572
74320,7.970796
74321,8.573506
74322,12.116649
74323,11.286996
74324,12.416658
74325,8.722651
74326,9.073073
74327,10.740601
74328,10.879273
74329,9.182003
74330,8.45905
74331,5.3392186
74332,10.601762
74333,13.738619
74334,12.141636
74335,11.114058
74336,8.319621
74337,9.0286875
74338,9.821948
74339,9.622551
74340,8.490994
74341,8.875403
74342,8.286236
74343,8.604639
74344,10.406789
74345,10.11126
74346,7.1468787
74347,12.483582
74348,10.28914
74349,8.875244
74350,10.668258
74351,11.908648
74352,13.06878
74353,9.954837
74354,12.524825
74355,6.824532
74356,5.8963246
74357,10.109465
74358,6.771543
74359,8.680756
74360,8.671835
74361,10.786846
74362,8.36975
74363,9.459846
74364,9.798624
74365,5.3535166
74366,5.874204
74367,7.500511
74368,8.181389
74369,9.150619
74370,11.387548
74371,10.685078
74372,10.231564
74373,10.629252
74374,9.0813465
74375,7.0552077
74376,11.088094
74377,9.886672
74378,13.880295
74379,11.724628
74380,9.420526
74381,9.173507
74382,11.546284
74383,8.131697
74384,10.096815
74385,9.329607
74386,13.426834
74387,11.315612
74388,6.8250155
74389,9.181005
74390,6.352364
74391,8.031915
74392,8.961903
74393,12.227908
74394,7.6234884
74395,9.298164
74396,9.6859455
74397,7.2718334
74398,9.613534
74399,11.306592
74400,12.149595
74401,8.846429
74402,8.331008
74403,10.153661
74404,7.0455017
74405,16.350584
74406,5.026861
74407,9.430503
74408,10.240458
74409,13.00373
74410,10.485403
74411,10.908931
74412,10.804266
74413,10.079181
74414,11.39287
74415,13.569301
74416,10.622534
74417,15.859541
74418,8.242003
74419,11.014762
74420,10.348517
74421,9.386535
74422,5.212658
74423,9.699185
74424,7.591147
74425,7.223013
74426,10.892112
74427,9.49756
74428,9.598131
74429,14.124631
74430,5.703156
74431,5.2922993
74432,10.597114
74433,13.3817005
74434,11.437253
74435,11.292096
74436,12.431495
74437,10.433785
74438,10.856044
74439,7.9559197
74440,11.429448
74441,9.264448
74442,11.225001
74443,6.5334044
74444,9.256995
74445,11.4178505
74446,13.194827
74447,9.45614
74448,4.6590714
74449,6.924628
74450,10.15797
74451,14.272212
74452,10.607943
74453,6.82818
74454,10.152068
74455,8.51683
74456,11.118399
74457,6.9520345
74458,7.3534822
74459,10.12778
74460,7.78687
74461,12.799766
74462,8.825108
74463,10.5859
74464,13.530286
74465,5.101628
74466,11.62778
74467,11.431079
74468,8.822731
74469,9.698793
74470,12.097343
74471,11.989705
74472,11.994815
74473,14.814923
74474,5.278528
74475,11.115938
74476,10.354342
74477,10.564379
74478,9.080448
74479,15.237988
74480,9.436387
74481,8.205955
74482,9.3706875
74483,9.412625
74484,11.433348
74485,14.926553
74486,6.536115
74487,4.819385
74488,9.98981
74489,8.080404
74490,7.000429
74491,9.482726
74492,6.4882083
74493,9.894135
74494,11.754164
74495,12.662547
74496,5.452991
74497,10.10219
74498,10.238929
74499,8.27943
74500,9.599487
74501,9.667975
74502,11.0116205
74503,9.251619
74504,12.402059
74505,9.25342
74506,9.967821
74507,9.556305
74508,6.9368343
74509,14.645725
74510,11.033659
74511,11.545607
74512,9.864976
74513,11.790073
74514,9.585162
74515,9.372967
74516,5.7076144
74517,8.307053
74518,11.635173
74519,9.755132
74520,5.6240697
74521,9.079893
74522,10.368127
74523,10.276137
74524,8.933176
74525,6.9921327
74526,7.810703
74527,9.766887
74528,10.076856
74529,9.232679
74530,9.246263
74531,10.083337
74532,9.531546
74533,9.860318
74534,7.6918807
74535,12.057831
74536,5.3929124
74537,7.0790687
74538,10.786632
74539,8.886709
74540,8.335066
74541,9.92663
74542,10.060688
74543,9.8916025
74544,10.430821
74545,10.084479
74546,14.914526
74547,10.704308
74548,15.00025
74549,7.475019
74550,13.201306
74551,12.232606
74552,9.737173
74553,9.802746
74554,10.180993
74555,11.010926
74556,9.0430565
74557,11.978242
74558,10.197186
74559,10.632074
74560,9.5821495
74561,11.3989725
74562,5.083675
74563,10.031327
74564,10.477096
74565,9.39941
74566,9.580267
74567,14.272962
74568,5.3634744
74569,15.130164
74570,12.515714
74571,4.1866226
74572,6.2439914
74573,13.477182
74574,10.783488
74575,6.9605136
74576,7.6259484
74577,8.550737
74578,6.72913
74579,11.23782
74580,9.772047
74581,10.240443
74582,4.916967
74583,11.151758
74584,10.796048
74585,13.491216
74586,4.1193748
74587,5.7658925
74588,8.965578
74589,9.213334
74590,11.533289
74591,9.568409
74592,11.286578
74593,4.748428
74594,10.921946
74595,13.377082
74596,11.313363
74597,7.9580297
74598,5.2282777
74599,9.406803
74600,6.181695
74601,7.108723
74602,9.534116
74603,5.0849395
74604,12.167396
74605,5.4687343
74606,8.07087
74607,11.060308
74608,9.764724
74609,6.2977343
74610,11.632884
74611,8.099103
74612,11.825237
74613,9.654895
74614,8.84954
74615,10.565354
74616,6.652123
74617,10.859189
74618,6.3565674
74619,8.464828
74620,8.953898
74621,5.6804724
74622,8.432856
74623,7.344343
74624,9.111771
74625,9.996242
74626,11.041871
74627,9.477794
74628,12.380119
74629,11.210752
74630,13.732694
74631,13.959085
74632,8.044662
74633,14.856095
74634,8.731961
74635,10.286032
74636,13.469636
74637,7.3576202
74638,6.8660088
74639,9.327255
74640,7.9299674
74641,7.320099
74642,8.566169
74643,11.067054
74644,10.540779
74645,4.09252
74646,8.719945
74647,9.980141
74648,11.319905
74649,5.866855
74650,12.811837
74651,10.467526
74652,12.118116
74653,5.2714324
74654,12.257654
74655,11.4276705
74656,8.69718
74657,8.8768215
74658,11.855664
74659,9.942035
74660,9.775939
74661,14.390194
74662,7.6244216
74663,11.714417
74664,11.333177
74665,15.531052
74666,10.482317
74667,8.591452
74668,11.738181
74669,9.912679
74670,11.390955
74671,9.997205
74672,10.706724
74673,10.135752
74674,9.136425
74675,12.394064
74676,9.615856
74677,10.290203
74678,10.11674
74679,10.097143
74680,10.616191
74681,9.250041
74682,9.8078
74683,6.572506
74684,7.919843
74685,5.868911
74686,5.725558
74687,9.941995
74688,9.938025
74689,9.204695
74690,8.823912
74691,11.610612
74692,7.4888167
74693,7.5664577
74694,10.542419
74695,10.055123
74696,5.618687
74697,9.007933
74698,7.0154095
74699,11.820368
74700,7.99551
74701,9.327416
74702,13.258724
74703,6.6430974
74704,11.067209
74705,5.1474905
74706,5.97672
74707,5.311144
74708,12.804056
74709,9.927561
74710,7.1577005
74711,11.814742
74712,12.628195
74713,7.4904494
74714,8.186784
74715,10.152062
74716,7.6977963
74717,8.742058
74718,10.284403
74719,9.665275
74720,8.442039
74721,10.869239
74722,14.69769
74723,10.001523
74724,11.364825
74725,15.109823
74726,12.138635
74727,8.062759
74728,11.40385
74729,10.333686
74730,10.444679
74731,9.37521
74732,11.902121
74733,11.449996
74734,7.1173196
74735,11.268826
74736,7.5008693
74737,11.3667555
74738,7.4028277
74739,11.109127
74740,8.7291765
74741,8.832919
74742,12.407845
74743,11.434312
74744,9.020845
74745,8.860599
74746,11.881136
74747,10.914163
74748,10.412159
74749,9.567106
74750,7.5654593
74751,9.66208
74752,8.178334
74753,7.159933
74754,13.928882
74755,10.518008
74756,6.7785783
74757,9.814573
74758,12.349205
74759,7.691411
74760,12.520887
74761,9.233019
74762,6.964046
74763,16.665295
74764,10.801303
74765,10.285655
74766,9.918195
74767,6.851253
74768,9.258959
74769,9.050293
74770,9.812513
74771,12.186329
74772,10.926307
74773,9.437773
74774,11.017141
74775,12.045125
74776,11.102514
74777,6.5956326
74778,6.166778
74779,9.598285
74780,11.035485
74781,9.100266
74782,8.407513
74783,10.391317
74784,10.777502
74785,12.551816
74786,10.593214
74787,14.966831
74788,7.6646094
74789,4.857999
74790,9.083785
74791,12.510517
74792,5.6704803
74793,7.040951
74794,13.68537
74795,11.6229515
74796,12.66529
74797,8.212008
74798,13.536087
74799,10.444965
74800,15.235423
74801,8.992651
74802,11.609054
74803,12.318093
74804,9.873705
74805,10.278189
74806,4.9024787
74807,5.021755
74808,7.941191
74809,15.4319315
74810,6.3741193
74811,10.3026285
74812,10.437081
74813,11.874471
74814,10.51237
74815,9.09168
74816,11.754948
74817,13.168795
74818,9.6927805
74819,9.46602
74820,11.084247
74821,10.959397
74822,9.819321
74823,7.8334913
74824,11.028585
74825,7.0617723
74826,9.401544
74827,10.848864
74828,10.538218
74829,11.050848
74830,9.9020815
74831,7.4840283
74832,7.7419896
74833,14.5930195
74834,12.630014
74835,9.793407
74836,11.376578
74837,12.111557
74838,9.173682
74839,7.1852427
74840,9.285093
74841,9.0481205
74842,10.9607115
74843,8.832001
74844,9.144312
74845,9.950893
74846,11.856171
74847,9.06579
74848,10.270748
74849,9.725297
74850,6.549702
74851,8.465248
74852,10.694084
74853,4.8835425
74854,15.508931
74855,13.68815
74856,10.649943
74857,17.989721
74858,10.206691
74859,10.647604
74860,10.052537
74861,11.361162
74862,10.674272
74863,8.023788
74864,12.179586
74865,10.306608
74866,10.94951
74867,14.458337
74868,9.490676
74869,9.703925
74870,10.859011
74871,9.555639
74872,10.573002
74873,12.172147
74874,12.387969
74875,11.331833
74876,10.039222
74877,10.939513
74878,7.189802
74879,8.275425
74880,9.943005
74881,10.755016
74882,9.075793
74883,10.43699
74884,7.151574
74885,13.534536
74886,11.750145
74887,5.388665
74888,8.905207
74889,8.010603
74890,8.50649
74891,10.8279705
74892,9.836881
74893,9.715424
74894,13.248739
74895,8.409506
74896,9.614843
74897,9.750162
74898,9.824303
74899,12.942604
74900,12.212806
74901,7.2079735
74902,5.813223
74903,10.816336
74904,10.197026
74905,10.60988
74906,10.070507
74907,5.4817653
74908,9.806046
74909,9.877663
74910,10.900056
74911,8.631493
74912,9.79346
74913,11.518038
74914,10.538047
74915,6.2894373
74916,12.510158
74917,6.8528957
74918,13.078877
74919,12.683431
74920,10.65842
74921,4.265379
